,report,date,transcript_source
16324,11189617.0,2006-05-05,0
16325,627599.0,2002-05-03,1
16326,8716916.0,2002-11-01,0
16329,13467035.0,2008-05-08,0
16330,21138363.0,2010-06-02,0
16332,16634832.0,2010-09-13,0
16333,17977060.0,2011-08-04,0
16334,18354660.0,2011-11-02,0
16335,18354664.0,2011-11-02,0
16336,20157224.0,2012-05-02,0
16338,20157372.0,2012-05-02,0
16339,20575799.0,2012-07-31,0
16340,20577298.0,2012-07-31,0
16341,21007287.0,2012-11-01,0
16342,21007289.0,2012-11-01,0
16343,21519208.0,2013-02-26,0
16345,21829252.0,2013-04-30,0
16346,22736305.0,2013-10-29,0
16347,22736656.0,2013-10-29,0
16348,23484370.0,2014-03-27,0
16350,23484527.0,2014-03-27,0
16352,23893509.0,2014-05-28,0
16353,24777835.0,2014-10-28,0
16354,25511206.0,2015-02-24,0
16355,25511222.0,2015-02-24,0
16356,26945568.0,2015-09-09,0
16357,27249797.0,2015-10-27,0
16358,27250126.0,2015-10-27,0
16359,61419260.0,2016-11-01,0
16360,61419565.0,2016-11-01,0
16361,62114073.0,2017-02-21,0
16362,63080308.0,2017-07-27,0
16364,63083175.0,2017-07-27,0
16366,63656576.0,2017-10-30,0
16367,63657050.0,2017-10-30,0
16368,64891099.0,2018-05-01,0
16369,64892226.0,2018-05-01,0
16370,65448323.0,2018-07-26,0
16371,65451114.0,2018-07-26,0
16372,66065006.0,2018-10-30,0
16374,66065283.0,2018-10-30,0
16375,66852457.0,2019-02-28,0
16378,67217225.0,2019-04-30,0
16384,67217647.0,2019-04-30,0
16387,67686419.0,2019-07-25,0
16388,68210755.0,2019-10-29,0
16390,68211253.0,2019-10-29,0
16392,68978185.0,2020-02-27,0
16396,73357097.0,2021-11-02,0
16398,73357227.0,2021-11-02,0
16400,74196183.0,2022-02-24,0
16401,74196679.0,2022-02-24,0
16402,74850833.0,2022-05-03,0
16403,74851179.0,2022-05-03,0
16406,13466279.0,2008-05-08,0
16407,13796543.0,2008-08-07,0
16409,13800169.0,2008-08-07,0
16412,14572891.0,2009-03-12,0
16414,14829176.0,2009-05-11,0
16415,15165887.0,2009-08-06,0
16417,17994329.0,2011-08-08,0
16419,18381149.0,2011-11-08,0
16423,18913144.0,2012-03-12,0
16426,20183303.0,2012-05-07,0
16427,20612952.0,2012-08-07,0
16429,21030936.0,2012-11-05,0
16431,21888853.0,2013-05-10,0
16434,23353769.0,2014-02-27,0
16435,25540852.0,2015-02-26,0
16436,28494126.0,2016-02-25,0
16437,62466953.0,2017-03-14,0
16438,62558655.0,2017-05-03,0
16441,63141069.0,2017-08-03,0
16443,63723375.0,2017-11-07,0
16444,64420453.0,2018-02-27,0
16446,64946776.0,2018-05-08,0
16448,67266656.0,2019-05-07,0
16449,69437114.0,2020-05-05,0
16450,72043649.0,2021-05-04,0
16452,72688650.0,2021-08-03,0
16454,73357269.0,2021-11-02,0
16455,15113106.0,2022-02-23,1
16457,74184847.0,2022-02-23,0
16459,15183322.0,2022-05-03,1
16462,74850998.0,2022-05-03,0
16469,2656083.0,2022-05-24,2
16470,15361797.0,2022-11-08,1
16472,8716606.0,2002-10-30,0
16473,8721465.0,2003-01-27,0
16475,3012658.0,2010-05-12,1
16476,27261820.0,2015-10-28,0
16477,61411300.0,2016-10-31,0
16478,63127042.0,2017-08-02,0
16479,63127175.0,2017-08-02,0
16480,65029920.0,2018-05-21,0
16481,66792815.0,2019-02-20,0
16482,67222470.0,2019-05-01,0
16483,67222646.0,2019-05-01,0
16484,8719841.0,2002-12-23,0
16485,8722059.0,2003-01-30,0
16488,867306.0,2004-04-28,1
16489,10831047.0,2005-12-16,0
16490,12034541.0,2007-03-01,0
16492,12519759.0,2007-08-09,0
16493,8710008.0,2002-07-25,0
16494,8718663.0,2002-11-05,0
16495,8726454.0,2003-04-21,0
16496,8900216.0,2003-04-21,0
16497,8728752.0,2003-04-24,0
16498,10915823.0,2006-01-18,0
16499,11893313.0,2007-01-17,0
16501,1464671.0,2007-02-01,1
16502,12442214.0,2007-07-18,0
16503,1875713.0,2008-06-18,1
16506,16443775.0,2010-07-29,0
16507,16443793.0,2010-07-29,0
16508,16775126.0,2010-10-21,0
16510,17021835.0,2010-12-17,0
16512,17150360.0,2011-01-25,0
16514,17150497.0,2011-01-25,0
16515,17212081.0,2011-02-04,0
16517,17394238.0,2011-03-22,0
16518,17498491.0,2011-04-26,0
16522,17498509.0,2011-04-26,0
16526,17976719.0,2011-08-05,0
16527,17977016.0,2011-08-05,0
16529,18502696.0,2011-12-06,0
16530,18666475.0,2012-01-24,0
16531,18666479.0,2012-01-24,0
16532,18733106.0,2012-02-02,0
16535,18917442.0,2012-03-13,0
16537,20246135.0,2012-05-17,0
16538,4206657.0,2012-07-19,1
16539,20518445.0,2012-08-06,0
16542,20518446.0,2012-08-06,0
16546,20747838.0,2012-09-06,0
16548,20920421.0,2012-10-18,0
16549,20920422.0,2012-10-18,0
16551,21362522.0,2013-01-24,0
16554,21362523.0,2013-01-24,0
16558,21548598.0,2013-03-04,0
16559,21800600.0,2013-04-25,0
16564,21801129.0,2013-04-25,0
16566,22037972.0,2013-06-13,0
16569,22696346.0,2013-10-24,0
16572,22696348.0,2013-10-24,0
16575,22802205.0,2013-11-07,0
16577,22988782.0,2013-12-12,0
16578,23152006.0,2014-01-23,0
16581,23152276.0,2014-01-23,0
16584,23662304.0,2014-04-24,0
16590,23662305.0,2014-04-24,0
16593,23936327.0,2014-06-05,0
16595,24228226.0,2014-07-24,0
16599,24230116.0,2014-07-24,0
16602,24540766.0,2014-09-15,0
16606,24745606.0,2014-10-23,0
16607,24745738.0,2014-10-23,0
16609,24867762.0,2014-11-06,0
16612,24886786.0,2014-11-10,0
16616,25293273.0,2015-01-22,0
16618,25293764.0,2015-01-22,0
16620,25428924.0,2015-02-11,0
16622,25560242.0,2015-03-03,0
16623,25887385.0,2015-04-23,0
16624,25887607.0,2015-04-23,0
16625,26573784.0,2015-07-23,0
16631,26574857.0,2015-07-23,0
16635,27222407.0,2015-10-22,0
16636,27222741.0,2015-10-22,0
16638,28029855.0,2016-01-21,0
16641,28030718.0,2016-01-21,0
16644,28631721.0,2016-03-08,0
16647,29177252.0,2016-04-21,0
16649,29178148.0,2016-04-21,0
16651,29624768.0,2016-06-23,0
16652,29784059.0,2016-07-21,0
16654,29784424.0,2016-07-21,0
16656,61367905.0,2016-10-26,0
16659,61369697.0,2016-10-26,0
16660,61936036.0,2017-01-26,0
16661,61936155.0,2017-01-26,0
16662,62068856.0,2017-02-15,0
16667,62520334.0,2017-04-27,0
16668,62520718.0,2017-04-27,0
16669,62657278.0,2017-05-17,0
16670,62767137.0,2017-06-07,0
16673,63331526.0,2017-09-06,0
16674,63629132.0,2017-10-26,0
16675,63629471.0,2017-10-26,0
16676,64862862.0,2018-04-26,0
16677,64865606.0,2018-04-26,0
16678,65003301.0,2018-05-16,0
16680,65447101.0,2018-07-26,0
16681,67685508.0,2019-07-25,0
16682,67687688.0,2019-07-25,0
16683,69377203.0,2020-04-28,0
16684,69378584.0,2020-04-28,0
16685,73624535.0,2021-12-08,0
16691,10192619.0,2005-03-15,0
16693,10534156.0,2005-08-10,0
16695,63918283.0,2005-08-10,0
16697,11511952.0,2006-08-10,0
16698,12516246.0,2007-08-08,0
16699,13209993.0,2008-03-04,0
16700,13799331.0,2008-08-07,0
16701,13802210.0,2008-08-07,0
16703,14518116.0,2009-03-03,0
16704,14521009.0,2009-03-03,0
16705,63918314.0,2009-03-03,0
16706,18000305.0,2011-08-18,0
16707,18869805.0,2012-08-06,0
16708,64673997.0,2018-04-04,0
16709,66152285.0,2018-11-08,0
16710,68976719.0,2020-02-27,0
16711,69471839.0,2020-05-08,0
16712,70809231.0,2020-11-06,0
16713,11678548.0,2006-10-23,0
16714,17128771.0,2011-01-13,0
16716,17128990.0,2011-01-13,0
16717,17681229.0,2011-06-03,0
16718,18700354.0,2012-04-24,0
16719,20310574.0,2012-06-29,0
16720,21049286.0,2012-11-08,0
16721,21357195.0,2013-01-24,0
16722,21517751.0,2013-02-26,0
16723,25323662.0,2015-01-27,0
16724,63170906.0,2017-08-08,0
16725,63733600.0,2017-11-08,0
16726,64243854.0,2018-01-31,0
16727,65200078.0,2018-06-21,0
16728,65980349.0,2018-10-24,0
16729,65983440.0,2018-10-24,0
16730,67766651.0,2019-08-06,0
16731,70195113.0,2020-08-11,0
16734,70639317.0,2020-10-22,0
16735,70639808.0,2020-10-22,0
16736,71324879.0,2021-01-27,0
16737,71325041.0,2021-01-27,0
16738,71654359.0,2021-03-12,0
16741,71925868.0,2021-04-22,0
16742,71937313.0,2021-04-22,0
16743,72307675.0,2021-06-15,0
16744,72734808.0,2021-08-10,0
16745,15161099.0,2022-05-19,1
16746,74979885.0,2022-05-19,0
16747,15393813.0,2022-11-17,1
16748,14773968.0,2009-04-28,0
16749,2726524.0,2010-04-12,1
16750,16902382.0,2010-11-15,0
16752,17587018.0,2011-05-10,0
16754,17651307.0,2011-05-24,0
16755,17661556.0,2011-05-26,0
16756,18036553.0,2011-08-17,0
16757,4175554.0,2011-09-08,1
16758,18110834.0,2011-09-13,0
16759,18174985.0,2011-09-27,0
16760,18509025.0,2011-12-07,0
16761,18624033.0,2012-01-11,0
16762,18765070.0,2012-02-09,0
16763,20228908.0,2012-05-15,0
16764,4775639.0,2012-06-01,1
16765,20317160.0,2012-07-10,0
16766,26045328.0,2015-05-06,0
16767,26993748.0,2015-09-16,0
16768,64867500.0,2018-04-27,0
16769,67779201.0,2019-08-07,0
16770,72239947.0,2021-06-02,0
16771,14096161.0,2008-10-31,0
16772,14096179.0,2008-10-31,0
16773,8718018.0,2002-11-18,0
16775,8727401.0,2003-04-24,0
16776,12465659.0,2007-07-26,0
16779,12758843.0,2007-10-25,0
16780,13146994.0,2008-02-14,0
16782,13411447.0,2008-04-24,0
16784,13415371.0,2008-04-24,0
16787,13728031.0,2008-07-24,0
16789,14055550.0,2008-10-23,0
16791,14466073.0,2009-02-19,0
16793,15093428.0,2009-07-23,0
16796,15426602.0,2009-10-22,0
16797,15563672.0,2009-11-19,0
16798,15840928.0,2010-02-18,0
16801,16083244.0,2010-04-27,0
16804,63522451.0,2017-10-12,0
16807,64343977.0,2007-03-02,0
16808,64344036.0,2007-03-07,0
16809,64344002.0,2009-05-08,0
16810,64344009.0,2009-05-08,0
16811,21849430.0,2013-05-03,0
16812,23220450.0,2014-02-06,0
16813,24282290.0,2014-08-01,0
16814,24282292.0,2014-08-01,0
16815,24807703.0,2014-10-31,0
16816,25396061.0,2015-02-06,0
16817,25396265.0,2015-02-06,0
16818,27353253.0,2015-11-05,0
16819,29324635.0,2016-05-06,0
16820,62032385.0,2017-02-09,0
16821,62033654.0,2017-02-09,0
16822,8716395.0,2002-10-24,0
16823,26835851.0,2015-08-25,0
16824,61630702.0,2016-11-08,0
16825,65671045.0,2017-06-15,0
16826,63564681.0,2017-09-14,0
16827,65011405.0,2018-05-17,0
16828,65651090.0,2018-08-28,0
16830,65926583.0,2018-09-13,0
16833,66659145.0,2019-01-31,0
16834,67216194.0,2019-04-30,0
16836,71400458.0,2021-02-05,0
16841,2489513.0,2021-03-24,2
16844,72062661.0,2021-05-07,0
16845,73650315.0,2021-11-11,0
16846,2631438.0,2022-03-23,2
16848,15280925.0,2022-08-05,1
16850,2696306.0,2022-08-09,2
16851,2722307.0,2022-09-22,2
16854,8009825.0,2002-07-24,0
16855,8904387.0,2003-07-24,0
16856,17328057.0,2011-03-05,0
16857,4211171.0,2011-10-18,1
16858,18258540.0,2011-10-18,0
16859,18258541.0,2011-10-18,0
16860,18886382.0,2012-03-05,0
16861,18892048.0,2012-03-06,0
16862,21977228.0,2013-05-29,0
16863,22009823.0,2013-06-05,0
16865,26092283.0,2015-05-18,0
16866,61271237.0,2016-10-12,0
16867,67948652.0,2019-09-11,0
16868,72084538.0,2021-05-10,0
16870,11955105.0,2007-02-05,0
16871,15657694.0,2009-12-22,0
16873,18772551.0,2012-02-10,0
16875,18971516.0,2012-03-23,0
16876,20764405.0,2012-09-19,0
16877,23359768.0,2014-02-27,0
16878,25301593.0,2015-01-23,0
16879,25530190.0,2015-02-25,0
16880,29505047.0,2016-06-01,0
16881,65399930.0,2018-07-20,0
16884,65400778.0,2018-07-20,0
16886,66732560.0,2019-02-12,0
16887,70597497.0,2020-10-16,0
16888,70597857.0,2020-10-16,0
16889,71021260.0,2020-12-09,0
16890,71267520.0,2021-01-19,0
16891,71268039.0,2021-01-19,0
16892,71876924.0,2021-04-16,0
16893,71880889.0,2021-04-16,0
16894,72160252.0,2021-05-19,0
16895,72522425.0,2021-07-16,0
16896,72527872.0,2021-07-16,0
16897,72912309.0,2021-09-07,0
16898,72912310.0,2021-09-07,0
16900,1319519.0,2006-06-22,1
16901,12457388.0,2007-07-25,0
16902,72619698.0,2021-07-28,0
16903,62500242.0,2017-04-26,0
16905,65982331.0,2018-10-24,0
16906,66601072.0,2019-01-24,0
16908,69375667.0,2020-04-28,0
16909,810120.0,2003-12-03,1
16912,10198149.0,2005-03-17,0
16915,10792787.0,2005-11-30,0
16916,8724977.0,2003-03-14,0
16917,8906213.0,2003-08-06,0
16918,8906280.0,2003-08-06,0
16919,8906327.0,2003-08-06,0
16920,10171772.0,2005-03-04,0
16922,10314342.0,2005-05-06,0
16923,15167143.0,2009-08-07,0
16924,15167325.0,2009-08-07,0
16925,16910571.0,2010-11-15,0
16926,17986221.0,2011-08-06,0
16927,22750965.0,2013-11-01,0
16928,26237241.0,2015-06-09,0
16929,27272450.0,2015-10-29,0
16930,28413913.0,2016-02-17,0
16931,67454757.0,2019-06-05,0
16932,74184746.0,2022-02-23,0
16933,74185094.0,2022-02-23,0
16934,10911874.0,2006-01-26,0
16935,22474707.0,2013-09-05,0
16937,23097053.0,2014-01-15,0
16938,23387978.0,2014-03-04,0
16939,24560113.0,2014-09-17,0
16940,26053731.0,2015-05-12,0
16943,26183157.0,2015-06-02,0
16944,61920624.0,2017-01-24,0
16945,68262000.0,2019-11-04,0
16946,68262191.0,2019-11-04,0
16947,63354957.0,2017-09-11,0
16948,64834954.0,2018-04-25,0
16949,64835753.0,2018-04-25,0
16950,70629437.0,2020-10-21,0
16951,71324919.0,2021-01-27,0
16952,71982369.0,2021-04-28,0
16954,72619737.0,2021-07-28,0
16955,67278204.0,2019-05-08,0
16956,10066654.0,2005-01-20,0
16957,15792058.0,2010-02-04,0
16958,15792839.0,2010-02-04,0
16959,21138379.0,2010-06-03,0
16960,8719588.0,2002-12-18,0
16961,8725683.0,2003-04-10,0
16963,8912234.0,2003-12-22,0
16965,8912243.0,2003-12-22,0
16967,9856601.0,2004-10-14,0
16968,10257375.0,2005-04-19,0
16970,1038248.0,2005-04-19,1
16971,10670612.0,2005-10-17,0
16973,11235322.0,2006-05-22,0
16974,11460476.0,2006-07-26,0
16976,11875382.0,2007-01-09,0
16977,1498528.0,2007-03-13,1
16978,12191097.0,2007-04-19,0
16979,12451871.0,2007-07-24,0
16980,12715352.0,2007-10-16,0
16982,12716204.0,2007-10-16,0
16984,13001174.0,2008-01-08,0
16985,1782046.0,2008-03-04,1
16986,13711882.0,2008-07-22,0
16987,14756487.0,2009-04-23,0
16988,15410534.0,2009-10-20,0
16990,15703755.0,2010-01-12,0
16992,15705172.0,2010-01-12,0
16993,16428954.0,2010-07-27,0
16994,16429543.0,2010-07-27,0
16995,17121666.0,2011-01-11,0
16997,17122056.0,2011-01-11,0
16998,18106055.0,2011-09-07,0
16999,18270208.0,2011-10-20,0
17000,18270209.0,2011-10-20,0
17001,20034783.0,2012-04-10,0
17002,20035150.0,2012-04-10,0
17003,22654207.0,2013-10-17,0
17004,26615362.0,2015-07-28,0
17005,28620987.0,2016-03-07,0
17006,70798949.0,2020-11-05,0
17007,8903146.0,2003-07-23,0
17008,63171521.0,2017-08-08,0
17009,8906659.0,2003-08-11,0
17010,8909781.0,2003-10-27,0
17012,927438.0,2004-08-16,1
17013,1198553.0,2006-03-07,1
17014,11170896.0,2006-05-01,0
17015,14101285.0,2008-11-03,0
17016,17219142.0,2011-02-07,0
17017,26237172.0,2015-06-09,0
17018,26734320.0,2015-08-10,0
17021,26734321.0,2015-08-10,0
17024,26985879.0,2015-09-15,0
17032,27316695.0,2015-11-02,0
17033,28292872.0,2016-02-01,0
17035,28292876.0,2016-02-01,0
17036,28406438.0,2016-02-16,0
17038,28464059.0,2016-02-22,0
17043,28535030.0,2016-02-29,0
17044,29280171.0,2016-05-02,0
17045,29280745.0,2016-05-02,0
17046,29616948.0,2016-06-22,0
17047,29970643.0,2016-08-15,0
17049,29970969.0,2016-08-15,0
17052,61102488.0,2016-09-08,0
17055,62005163.0,2017-02-06,0
17056,62115585.0,2017-02-21,0
17057,62291143.0,2017-03-22,0
17058,62832232.0,2017-06-20,0
17059,63210892.0,2017-08-14,0
17060,63211307.0,2017-08-14,0
17061,63339816.0,2017-09-07,0
17062,63911670.0,2017-12-07,0
17066,64374753.0,2018-02-20,0
17068,65573230.0,2018-08-13,0
17070,65573539.0,2018-08-13,0
17071,66784967.0,2019-02-19,0
17072,67804315.0,2019-08-12,0
17073,67804327.0,2019-08-12,0
17074,68914382.0,2020-02-18,0
17075,12777271.0,2007-10-31,0
17076,12778149.0,2007-10-31,0
17077,62651536.0,2017-05-10,0
17078,12481641.0,2007-08-02,0
17079,14088800.0,2008-10-30,0
17081,14091908.0,2008-10-30,0
17082,21410733.0,2013-02-05,0
17083,15521277.0,2009-11-09,0
17084,15522006.0,2009-11-09,0
17085,8911622.0,2003-11-20,0
17086,8911679.0,2003-11-20,0
17087,850604.0,2004-05-20,1
17088,10726232.0,2005-11-02,0
17089,15170542.0,2009-08-05,0
17090,4141581.0,2011-07-29,1
17091,17949789.0,2011-08-02,0
17092,20103311.0,2012-04-24,0
17094,20104324.0,2012-04-24,0
17095,22746514.0,2013-10-31,0
17098,22748824.0,2013-10-31,0
17099,22876609.0,2013-11-21,0
17100,64674789.0,2018-04-04,0
17101,66310930.0,2018-12-04,0
17103,67041995.0,2019-04-03,0
17106,67323279.0,2019-05-14,0
17109,68766711.0,2020-01-29,0
17110,13251017.0,2008-03-14,0
17111,13251869.0,2008-03-14,0
17112,8900900.0,2003-06-26,0
17113,12648604.0,2007-09-20,0
17114,12713300.0,2007-10-15,0
17115,8714911.0,2002-10-16,0
17116,8726591.0,2003-04-22,0
17117,8726606.0,2003-04-22,0
17118,866153.0,2004-04-21,1
17119,10490618.0,2005-07-27,0
17120,10907063.0,2006-01-25,0
17121,12213437.0,2007-04-25,0
17122,14046164.0,2008-10-22,0
17123,14345925.0,2009-01-21,0
17124,14346292.0,2009-01-21,0
17125,15085630.0,2009-07-22,0
17127,15086619.0,2009-07-22,0
17128,3747054.0,2012-01-25,1
17129,20949911.0,2012-10-24,0
17130,20950248.0,2012-10-24,0
17131,21347038.0,2013-01-23,0
17132,25272510.0,2015-01-20,0
17133,28116644.0,2016-01-26,0
17134,63602807.0,2017-10-24,0
17135,74139135.0,2022-02-17,0
17136,8914510.0,2004-02-12,0
17138,8914639.0,2004-02-12,0
17140,2532482.0,2009-11-11,1
17141,16797389.0,2010-10-26,0
17142,18123819.0,2011-09-13,0
17143,61643086.0,2016-12-02,0
17145,62566727.0,2017-05-04,0
17146,63322450.0,2017-09-05,0
17147,63322855.0,2017-09-05,0
17148,63360684.0,2017-09-12,0
17149,68645622.0,2020-01-14,0
17151,70878729.0,2020-11-16,0
17155,74989303.0,2022-05-20,0
17156,8722448.0,2003-02-05,0
17157,8722516.0,2003-02-05,0
17158,10284312.0,2005-04-27,0
17159,17334089.0,2011-03-07,0
17160,22835225.0,2013-11-13,0
17161,28630756.0,2016-03-08,0
17162,8713757.0,2002-09-26,0
17164,8726795.0,2003-04-23,0
17166,8726814.0,2003-04-23,0
17168,8909294.0,2003-10-28,0
17169,8913481.0,2004-02-02,0
17171,868741.0,2004-04-27,1
17174,911362.0,2004-07-27,1
17175,10174721.0,2005-03-04,0
17178,10285178.0,2005-04-27,0
17179,10488967.0,2005-07-27,0
17181,10695624.0,2005-10-25,0
17182,11459081.0,2006-07-26,0
17183,11677897.0,2006-10-24,0
17184,11955099.0,2007-02-05,0
17188,12196199.0,2007-04-25,0
17189,12455900.0,2007-07-25,0
17191,12750807.0,2007-10-24,0
17192,12754007.0,2007-10-24,0
17193,13746288.0,2008-07-30,0
17194,13747368.0,2008-07-30,0
17195,14365003.0,2009-01-27,0
17197,15808333.0,2010-02-09,0
17199,15809077.0,2010-02-09,0
17200,16058297.0,2010-04-21,0
17201,17227850.0,2011-02-08,0
17203,17492439.0,2011-04-20,0
17204,17897203.0,2011-07-21,0
17205,8715685.0,2002-10-22,0
17206,22792976.0,2013-11-06,0
17208,24228006.0,2014-07-24,0
17209,24746159.0,2014-10-23,0
17210,26935439.0,2015-08-05,0
17211,26907750.0,2015-08-10,0
17212,28124682.0,2016-01-13,0
17213,28959064.0,2016-03-23,0
17214,61018320.0,2016-08-09,0
17215,61003525.0,2016-08-23,0
17216,62479025.0,2017-04-24,0
17217,63126617.0,2017-08-02,0
17218,63688706.0,2017-11-02,0
17219,63866737.0,2017-11-30,0
17220,21510214.0,2013-02-25,0
17221,24893914.0,2014-11-12,0
17222,63091693.0,2017-07-28,0
17223,63852534.0,2017-11-08,0
17224,63784087.0,2017-11-15,0
17225,64315195.0,2018-02-09,0
17226,65167747.0,2018-06-14,0
17227,65545366.0,2018-08-08,0
17228,66535013.0,2019-01-15,0
17229,69731896.0,2020-06-09,0
17230,2745597.0,2022-11-15,2
17231,12941178.0,2007-12-12,0
17232,16815669.0,2010-10-28,0
17233,17177068.0,2011-01-28,0
17235,17177070.0,2011-01-28,0
17236,17525602.0,2011-04-29,0
17237,17526501.0,2011-04-29,0
17238,17941004.0,2011-07-30,0
17240,17941005.0,2011-07-30,0
17242,18131174.0,2011-09-14,0
17243,18131249.0,2011-09-14,0
17244,18318849.0,2011-10-27,0
17245,18318930.0,2011-10-27,0
17246,20958030.0,2012-10-25,0
17247,20958351.0,2012-10-25,0
17248,21357879.0,2013-01-24,0
17250,21357881.0,2013-01-24,0
17251,15092713.0,2022-01-27,1
17253,74016042.0,2022-01-27,0
17255,74016120.0,2022-01-27,0
17257,63744007.0,2017-11-09,0
17259,63744557.0,2017-11-09,0
17260,63898144.0,2017-12-05,0
17265,8720499.0,2003-01-15,0
17266,11420795.0,2006-07-13,0
17267,619612.0,2002-04-15,1
17268,8729399.0,2003-05-07,0
17269,968200.0,2004-11-17,1
17270,1065385.0,2005-06-02,1
17271,11911614.0,2007-01-22,0
17272,1541664.0,2007-05-31,1
17273,1562249.0,2007-05-31,1
17274,13041330.0,2008-01-22,0
17276,1997048.0,2008-11-18,1
17277,2216193.0,2009-05-14,1
17279,16391518.0,2010-07-19,0
17280,16391616.0,2010-07-19,0
17281,16498988.0,2010-08-10,0
17283,16499242.0,2010-08-10,0
17284,16790650.0,2010-10-25,0
17285,16790835.0,2010-10-25,0
17287,16892073.0,2010-11-10,0
17288,17163028.0,2011-01-25,0
17289,17163030.0,2011-01-25,0
17290,17319146.0,2011-03-02,0
17291,17438089.0,2011-04-04,0
17292,18475483.0,2011-11-29,0
17293,21503784.0,2013-02-22,0
17294,21503785.0,2013-02-22,0
17295,23922812.0,2014-06-03,0
17296,26564130.0,2015-07-22,0
17297,27007543.0,2015-09-17,0
17298,28358743.0,2016-02-09,0
17300,28358950.0,2016-02-09,0
17302,28545497.0,2016-03-01,0
17303,61620247.0,2016-11-29,0
17304,62022157.0,2017-02-08,0
17305,62061184.0,2017-02-14,0
17306,64287059.0,2018-02-06,0
17307,66259916.0,2018-11-27,0
17308,66688352.0,2019-02-05,0
17310,66742740.0,2019-02-13,0
17312,67423006.0,2019-05-30,0
17313,67487867.0,2019-06-12,0
17314,67817073.0,2019-08-13,0
17315,68806705.0,2020-02-04,0
17316,69011491.0,2020-03-04,0
17317,70013469.0,2020-07-21,0
17318,70013621.0,2020-07-21,0
17319,71400257.0,2021-02-04,0
17321,71400500.0,2021-02-04,0
17323,8009067.0,2002-07-18,0
17324,8713324.0,2002-09-18,0
17325,8715093.0,2002-10-17,0
17326,8721106.0,2003-01-23,0
17327,8721145.0,2003-01-23,0
17329,8726008.0,2003-04-16,0
17330,8908758.0,2003-10-16,0
17331,8913188.0,2004-01-29,0
17332,871866.0,2004-04-22,1
17333,71324928.0,2021-01-27,0
17335,71325074.0,2021-01-27,0
17337,23441839.0,2006-09-11,0
17338,1414670.0,2006-12-14,1
17339,2639434.0,2010-01-12,1
17340,16634570.0,2010-09-13,0
17341,17210289.0,2011-02-03,0
17343,17210290.0,2011-02-03,0
17344,17627192.0,2011-05-19,0
17345,17627517.0,2011-05-19,0
17346,17668701.0,2011-05-29,0
17347,17697970.0,2011-06-09,0
17350,18148987.0,2011-09-20,0
17351,4902951.0,2012-09-11,1
17352,20765204.0,2012-09-26,0
17353,21007265.0,2012-11-01,0
17354,21007267.0,2012-11-01,0
17355,21269036.0,2013-01-08,0
17356,21388886.0,2013-01-31,0
17357,21388888.0,2013-01-31,0
17358,21403763.0,2013-02-04,0
17359,21403766.0,2013-02-04,0
17360,21737296.0,2013-04-15,0
17364,21737690.0,2013-04-15,0
17367,21788177.0,2013-04-24,0
17368,21788926.0,2013-04-24,0
17369,21903129.0,2013-05-14,0
17371,21945181.0,2013-05-22,0
17372,21945249.0,2013-05-22,0
17373,22228787.0,2013-07-24,0
17374,22228789.0,2013-07-24,0
17375,22686541.0,2013-10-23,0
17376,22687080.0,2013-10-23,0
17377,22772208.0,2013-11-05,0
17378,23084561.0,2014-01-13,0
17380,23179161.0,2014-01-30,0
17381,23179330.0,2014-01-30,0
17382,23419013.0,2014-03-11,0
17383,23650278.0,2014-04-23,0
17384,23657484.0,2014-04-23,0
17385,23848747.0,2014-05-20,0
17390,24218394.0,2014-07-23,0
17391,24218395.0,2014-07-23,0
17392,24736475.0,2014-10-22,0
17393,24737431.0,2014-10-22,0
17394,24886908.0,2014-11-11,0
17395,25187439.0,2015-01-06,0
